case_id,slug,chunk,category,expected,actual,tier,deterministic,reason_code,latency_ms
f09eedd907446382,unique-paths,2,wrong_after_divergent_prefix,incorrect,incorrect,execution-final,True,final_wrong_output,160.8
f0fe2dfd938cf36e,permutation-sequence,1,runtime_error,incorrect,indeterminate,system,False,judge_unavailable,165.8
f17acfa82ddd58d2,median-of-two-sorted-arrays,0,blank,incorrect,incorrect,syntax,True,blank_answer,110.6
f265f1da9a51d5cd,median-of-two-sorted-arrays,0,runtime_error,incorrect,indeterminate,system,False,judge_unavailable,162.6
f2751537f747b8ba,permutation-sequence,1,exact_reference,correct,correct,execution-reference,True,reference_pass,167.7
f2d2f412b54ab817,find-first-and-last-position-of-element-in-sorted-array,1,blank,incorrect,incorrect,syntax,True,blank_answer,109.2
f6abec61eb0b6d59,find-first-and-last-position-of-element-in-sorted-array,1,boundary_off_by_one,incorrect,indeterminate,system,False,judge_unavailable,164.0
f7d2ce4ecdf30146,find-first-and-last-position-of-element-in-sorted-array,1,wrong_after_revealed_prefix,incorrect,indeterminate,system,False,judge_unavailable,170.1
f818cf3b31d5e1cc,generate-parentheses,1,runtime_error,incorrect,incorrect,execution-final,True,final_runtime_error,183.3
f918fe54b6f4aa62,palindrome-number,1,timeout,incorrect,incorrect,execution-final,True,final_timeout,5162.6
f961856736ced755,longest-common-prefix,0,no_op,incorrect,indeterminate,system,False,judge_unavailable,166.9
f974fae44eafbec2,edit-distance,0,blank,incorrect,incorrect,syntax,True,blank_answer,112.2
fa1d4065cf227eda,permutation-sequence,0,timeout,incorrect,indeterminate,system,False,judge_unavailable,5157.2
fa26d40e8d30971e,combinations,0,renamed_variables,correct,indeterminate,system,False,judge_unavailable,188.0
fa6cc63fa87f49d3,find-first-and-last-position-of-element-in-sorted-array,0,no_op,incorrect,indeterminate,system,False,judge_unavailable,165.8
fa910df20dabfce4,gray-code,0,boundary_off_by_one,incorrect,indeterminate,system,False,judge_unavailable,168.6
fa915a1dcd3560c2,jump-game,1,wrong_after_divergent_prefix,incorrect,incorrect,execution-final,True,final_wrong_output,166.7
faa32fb019d2bf43,add-binary,1,policy_violation,incorrect,incorrect,policy,True,policy_violation,111.8
fabb7722954080c6,powx-n,0,exact_reference,correct,correct,execution-reference,True,reference_pass,164.7
fad383b9f17aa2ba,combinations,0,syntax_error,incorrect,incorrect,syntax,True,syntax_error,111.4
fb8df2b80ecc244e,median-of-two-sorted-arrays,0,exact_reference,correct,correct,execution-reference,True,reference_pass,161.9
fb96c279d2d8561b,generate-parentheses,1,syntax_error,incorrect,incorrect,syntax,True,syntax_error,111.3
fbdc3485001c1ae7,letter-combinations-of-a-phone-number,2,wrong_after_revealed_prefix,incorrect,incorrect,execution-final,True,final_wrong_output,164.8
fc42812ea7671362,gray-code,0,no_op,incorrect,indeterminate,system,False,judge_unavailable,167.5
fd451bbc10e50232,unique-paths,0,timeout,incorrect,indeterminate,system,False,judge_unavailable,5169.8
fe05b7135421f86c,add-binary,0,syntax_error,incorrect,incorrect,syntax,True,syntax_error,112.1
fe0868391241a136,palindrome-number,0,timeout,incorrect,indeterminate,system,False,judge_unavailable,5160.4
fea46de393e0a170,powx-n,1,boundary_off_by_one,incorrect,incorrect,execution-final,True,final_wrong_output,169.4
ff1b6c6797508106,median-of-two-sorted-arrays,0,timeout,incorrect,indeterminate,system,False,judge_unavailable,5165.0
ff61003eac69c170,find-first-and-last-position-of-element-in-sorted-array,2,wrong_after_revealed_prefix,incorrect,incorrect,execution-final,True,final_wrong_output,166.0
ffe68a0d508fac64,powx-n,0,runtime_error,incorrect,indeterminate,system,False,judge_unavailable,167.1
fff4f2e6c2410ba8,roman-to-integer,0,timeout,incorrect,indeterminate,system,False,judge_unavailable,5169.3
